72;73;7;967.300;0.0000522;0.0000833;0.0000050;0.0000413;0.0000050;0.0000413;0.0000522;0.0000833;0.0000050;0.0000413;0.0000522;0.0000833;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
73;74;7;1.000;0.0172033;0.0305600;0.0018433;0.0151700;0.0018433;0.0151700;0.0172033;0.0305600;0.0018433;0.0151700;0.0172033;0.0305600;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
74;75;7;1.000;0.0166100;0.0295033;0.0017800;0.0146433;0.0017800;0.0146433;0.0166100;0.0295033;0.0017800;0.0146433;0.0166100;0.0295033;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
75;76;7;1.000;0.0166567;0.0295867;0.0017867;0.0146867;0.0017867;0.0146867;0.0166567;0.0295867;0.0017867;0.0146867;0.0166567;0.0295867;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
76;77;7;1.000;0.0171267;0.0304200;0.0018367;0.0151000;0.0018367;0.0151000;0.0171267;0.0304200;0.0018367;0.0151000;0.0171267;0.0304200;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
77;78;7;1.000;0.0227067;0.0403433;0.0024367;0.0200233;0.0024367;0.0200233;0.0227067;0.0403433;0.0024367;0.0200233;0.0227067;0.0403433;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
78;79;7;1.000;0.0226567;0.0402467;0.0024267;0.0199767;0.0024267;0.0199767;0.0226567;0.0402467;0.0024267;0.0199767;0.0226567;0.0402467;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
79;80;7;1.000;0.0215733;0.0383200;0.0023133;0.0190200;0.0023133;0.0190200;0.0215733;0.0383200;0.0023133;0.0190200;0.0215733;0.0383200;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
80;81;7;1.000;0.0204667;0.0363600;0.0021967;0.0180500;0.0021967;0.0180500;0.0204667;0.0363600;0.0021967;0.0180500;0.0204667;0.0363600;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
81;82;7;1.000;0.0195333;0.0346933;0.0020933;0.0172233;0.0020933;0.0172233;0.0195333;0.0346933;0.0020933;0.0172233;0.0195333;0.0346933;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
82;83;7;1.000;0.0209600;0.0334200;0.0020200;0.0165900;0.0020200;0.0165900;0.0209600;0.0334200;0.0020200;0.0165900;0.0209600;0.0334200;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
83;84;7;1.000;0.0193433;0.0343633;0.0020733;0.0170533;0.0020733;0.0170533;0.0193433;0.0343633;0.0020733;0.0170533;0.0193433;0.0343633;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
84;85;7;1.000;0.0205067;0.0364300;0.0021967;0.0180800;0.0021967;0.0180800;0.0205067;0.0364300;0.0021967;0.0180800;0.0205067;0.0364300;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
85;86;7;1.000;0.0353733;0.0628367;0.0037933;0.0311867;0.0037933;0.0311867;0.0353733;0.0628367;0.0037933;0.0311867;0.0353733;0.0628367;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
86;87;7;1.000;0.0232633;0.0413200;0.0024933;0.0205100;0.0024933;0.0205100;0.0232633;0.0413200;0.0024933;0.0205100;0.0232633;0.0413200;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
87;88;7;162.050;0.0001028;0.0001826;0.0000110;0.0000906;0.0000110;0.0000906;0.0001028;0.0001826;0.0000110;0.0000906;0.0001028;0.0001826;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
88;89;7;1.000;0.0039067;0.0069367;0.0004167;0.0034467;0.0004167;0.0034467;0.0039067;0.0069367;0.0004167;0.0034467;0.0039067;0.0069367;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
89;90;7;1.000;0.0198833;0.0353267;0.0021333;0.0175367;0.0021333;0.0175367;0.0198833;0.0353267;0.0021333;0.0175367;0.0198833;0.0353267;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
90;91;7;1.000;0.0166100;0.0295033;0.0017800;0.0146433;0.0017800;0.0146433;0.0166100;0.0295033;0.0017800;0.0146433;0.0166100;0.0295033;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
91;92;7;1.000;0.0189100;0.0335933;0.0020300;0.0166733;0.0020300;0.0166733;0.0189100;0.0335933;0.0020300;0.0166733;0.0189100;0.0335933;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
92;93;7;1.000;0.0232300;0.0412600;0.0024900;0.0204800;0.0024900;0.0204800;0.0232300;0.0412600;0.0024900;0.0204800;0.0232300;0.0412600;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
93;94;7;1.000;0.0204667;0.0363600;0.0021967;0.0180500;0.0021967;0.0180500;0.0204667;0.0363600;0.0021967;0.0180500;0.0204667;0.0363600;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
94;95;7;1.000;0.0211700;0.0376100;0.0022700;0.0186700;0.0022700;0.0186700;0.0211700;0.0376100;0.0022700;0.0186700;0.0211700;0.0376100;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
94;130;7;76.790;0.0002140;0.0007486;0.0000507;0.0005280;0.0000507;0.0005280;0.0002140;0.0007486;0.0000507;0.0005280;0.0002140;0.0007486;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;440.0
95;96;7;1.000;0.0172033;0.0305600;0.0018433;0.0151700;0.0018433;0.0151700;0.0172033;0.0305600;0.0018433;0.0151700;0.0172033;0.0305600;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
96;97;7;1.000;0.0160300;0.0284733;0.0017200;0.0141333;0.0017200;0.0141333;0.0160300;0.0284733;0.0017200;0.0141333;0.0160300;0.0284733;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
97;98;7;1.000;0.0157133;0.0279133;0.0016833;0.0138533;0.0016833;0.0138533;0.0157133;0.0279133;0.0016833;0.0138533;0.0157133;0.0279133;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
98;99;7;1.000;0.0210233;0.0373433;0.0022533;0.0185333;0.0022533;0.0185333;0.0210233;0.0373433;0.0022533;0.0185333;0.0210233;0.0373433;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
99;100;7;1.000;0.0182333;0.0323833;0.0019533;0.0160733;0.0019533;0.0160733;0.0182333;0.0323833;0.0019533;0.0160733;0.0182333;0.0323833;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
100;101;7;1.000;0.0194567;0.0345700;0.0020867;0.0171600;0.0020867;0.0171600;0.0194567;0.0345700;0.0020867;0.0171600;0.0194567;0.0345700;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
101;102;7;1.000;0.0177100;0.0314667;0.0019000;0.0156167;0.0019000;0.0156167;0.0177100;0.0314667;0.0019000;0.0156167;0.0177100;0.0314667;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
102;103;7;1.000;0.0189100;0.0335933;0.0020300;0.0166733;0.0020300;0.0166733;0.0189100;0.0335933;0.0020300;0.0166733;0.0189100;0.0335933;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
103;104;7;1.000;0.0203733;0.0361900;0.0021833;0.0179600;0.0021833;0.0179600;0.0203733;0.0361900;0.0021833;0.0179600;0.0203733;0.0361900;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
104;105;7;1.000;0.0199167;0.0353833;0.0021367;0.0175633;0.0021367;0.0175633;0.0199167;0.0353833;0.0021367;0.0175633;0.0199167;0.0353833;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
105;106;7;1.000;0.0154800;0.0274967;0.0016600;0.0136467;0.0016600;0.0136467;0.0154800;0.0274967;0.0016600;0.0136467;0.0154800;0.0274967;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
106;107;7;1.000;0.0193667;0.0344033;0.0020767;0.0170733;0.0020767;0.0170733;0.0193667;0.0344033;0.0020767;0.0170733;0.0193667;0.0344033;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
107;108;7;1.000;0.0188167;0.0334200;0.0020167;0.0165900;0.0020167;0.0165900;0.0188167;0.0334200;0.0020167;0.0165900;0.0188167;0.0334200;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
108;109;7;1.000;0.0177100;0.0314667;0.0019000;0.0156167;0.0019000;0.0156167;0.0177100;0.0314667;0.0019000;0.0156167;0.0177100;0.0314667;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
110;111;7;1.000;0.0211700;0.0376100;0.0022700;0.0186700;0.0022700;0.0186700;0.0211700;0.0376100;0.0022700;0.0186700;0.0211700;0.0376100;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
111;112;7;364.610;0.0004945;0.0008785;0.0000530;0.0004360;0.0000530;0.0004360;0.0004945;0.0008785;0.0000530;0.0004360;0.0004945;0.0008785;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
112;113;7;91.020;0.0005275;0.0008411;0.0000508;0.0004174;0.0000508;0.0004174;0.0005275;0.0008411;0.0000508;0.0004174;0.0005275;0.0008411;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
113;114;7;89.680;0.0007048;0.0011238;0.0000678;0.0005578;0.0000678;0.0005578;0.0007048;0.0011238;0.0000678;0.0005578;0.0007048;0.0011238;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;270.0
113;121;7;1.000;0.0846267;0.0507233;0.0030267;0.0248833;0.0030267;0.0248833;0.0846267;0.0507233;0.0030267;0.0248833;0.0846267;0.0507233;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;0.0000000;250.0
