264;0.99492893;0.99501090;0.99488486;-0.27723705;-120.26957792;119.72803429;
265;0.99492818;0.99501057;0.99488401;-0.27728904;-120.26959885;119.72800992;
266;0.99492747;0.99501027;0.99488321;-0.27733743;-120.26961831;119.72798723;
267;0.99492540;0.99500937;0.99488087;-0.27747979;-120.26967560;119.72792049;
268;0.99492524;0.99500930;0.99488068;-0.27749110;-120.26968016;119.72791518;
269;0.99492477;0.99500910;0.99488015;-0.27752353;-120.26969320;119.72789998;
270;0.99492429;0.99500889;0.99487961;-0.27755613;-120.26970632;119.72788469;
271;0.99492379;0.99500867;0.99487904;-0.27759065;-120.26972022;119.72786851;
272;0.99492315;0.99500840;0.99487832;-0.27763457;-120.26973789;119.72784791;
273;0.99492254;0.99500813;0.99487763;-0.27767652;-120.26975477;119.72782824;
274;0.99492163;0.99500773;0.99487660;-0.27773948;-120.26978011;119.72779872;
275;0.99492116;0.99500753;0.99487607;-0.27777151;-120.26979300;119.72778371;
276;0.99492071;0.99500734;0.99487556;-0.27780264;-120.26980552;119.72776912;
277;0.99491997;0.99500701;0.99487472;-0.27785380;-120.26982611;119.72774514;
278;0.99491849;0.99500638;0.99487305;-0.27795501;-120.26986684;119.72769768;
279;0.99491775;0.99500605;0.99487221;-0.27800606;-120.26988738;119.72767375;
280;0.99491701;0.99500573;0.99487138;-0.27805693;-120.26990784;119.72764990;
281;0.99491624;0.99500540;0.99487050;-0.27811017;-120.26992927;119.72762494;
282;0.99491615;0.99500534;0.99487035;-0.27811776;-120.26993134;119.72761981;
283;0.99491603;0.99500527;0.99487017;-0.27812744;-120.26993398;119.72761327;
284;0.99491586;0.99500516;0.99486989;-0.27814190;-120.26993793;119.72760349;
285;0.99491578;0.99500511;0.99486976;-0.27814851;-120.26993974;119.72759902;
286;0.99491570;0.99500506;0.99486964;-0.27815480;-120.26994145;119.72759477;
287;0.99491565;0.99500503;0.99486955;-0.27815920;-120.26994265;119.72759180;
288;0.99491552;0.99500495;0.99486934;-0.27817002;-120.26994561;119.72758448;
289;0.99491542;0.99500489;0.99486918;-0.27817840;-120.26994789;119.72757882;
290;0.99491537;0.99500485;0.99486909;-0.27818309;-120.26994923;119.72757538;
291;0.99491537;0.99500485;0.99486909;-0.27818309;-120.26994923;119.72757538;
292;0.99491532;0.99500481;0.99486900;-0.27818719;-120.26995041;119.72757236;
293;0.99491523;0.99500476;0.99486887;-0.27819413;-120.26995239;119.72756727;
294;0.99491517;0.99500471;0.99486876;-0.27819941;-120.26995390;119.72756339;
295;0.99491517;0.99500471;0.99486876;-0.27819941;-120.26995390;119.72756339;
296;0.99491517;0.99500471;0.99486876;-0.27819941;-120.26995390;119.72756339;
297;0.99491517;0.99500471;0.99486876;-0.27819941;-120.26995390;119.72756339;
298;0.99491517;0.99500471;0.99486876;-0.27819941;-120.26995390;119.72756339;
299;0.99491517;0.99500471;0.99486876;-0.27819941;-120.26995390;119.72756339;
300;0.99491510;0.99500466;0.99486863;-0.27820569;-120.26995569;119.72755878;
301;0.99491502;0.99500461;0.99486851;-0.27821180;-120.26995744;119.72755429;
302;0.99491496;0.99500456;0.99486841;-0.27821715;-120.26995896;119.72755036;
303;0.99491490;0.99500452;0.99486830;-0.27822257;-120.26996051;119.72754638;
304;0.99491482;0.99500446;0.99486816;-0.27822939;-120.26996246;119.72754137;
305;0.99491476;0.99500442;0.99486806;-0.27823444;-120.26996390;119.72753767;
306;0.99491470;0.99500438;0.99486797;-0.27823877;-120.26996514;119.72753449;
307;0.99491465;0.99500434;0.99486788;-0.27824367;-120.26996654;119.72753089;
308;0.99491458;0.99500430;0.99486777;-0.27824874;-120.26996799;119.72752717;
309;0.99491447;0.99500422;0.99486758;-0.27825843;-120.26997075;119.72752005;
310;0.99491439;0.99500416;0.99486745;-0.27826489;-120.26997260;119.72751531;
311;0.99491437;0.99500415;0.99486741;-0.27826676;-120.26997313;119.72751394;
312;0.99491424;0.99500406;0.99486720;-0.27827775;-120.26997628;119.72750586;
313;0.99491413;0.99500398;0.99486702;-0.27828672;-120.26997884;119.72749928;
314;0.99491401;0.99500389;0.99486680;-0.27829741;-120.26998189;119.72749143;
315;0.99491387;0.99500380;0.99486658;-0.27830843;-120.26998504;119.72748333;
316;0.99491377;0.99500372;0.99486640;-0.27831757;-120.26998765;119.72747663;
317;0.99491366;0.99500365;0.99486622;-0.27832673;-120.26999026;119.72746990;
318;0.99491355;0.99500357;0.99486603;-0.27833591;-120.26999289;119.72746316;
319;0.99491344;0.99500349;0.99486586;-0.27834474;-120.26999541;119.72745667;
320;0.99491333;0.99500341;0.99486567;-0.27835423;-120.26999812;119.72744971;
321;0.99491319;0.99500331;0.99486543;-0.27836632;-120.27000158;119.72744082;
322;0.99491308;0.99500321;0.99486532;-0.27837150;-120.27000675;119.72743565;
323;0.99491287;0.99500300;0.99486511;-0.27838209;-120.27001734;119.72742506;
324;0.99491281;0.99500293;0.99486505;-0.27838538;-120.27002063;119.72742177;
325;0.99491265;0.99500278;0.99486489;-0.27839327;-120.27002852;119.72741388;
326;0.99491258;0.99500270;0.99486482;-0.27839695;-120.27003219;119.72741020;
327;0.99491251;0.99500264;0.99486475;-0.27840032;-120.27003556;119.72740683;
328;0.99491243;0.99500256;0.99486467;-0.27840419;-120.27003943;119.72740296;
329;0.99491243;0.99500256;0.99486467;-0.27840419;-120.27003943;119.72740296;
330;0.99491243;0.99500256;0.99486467;-0.27840419;-120.27003943;119.72740296;
331;0.99491243;0.99500256;0.99486467;-0.27840419;-120.27003943;119.72740296;
332;0.99491243;0.99500256;0.99486467;-0.27840419;-120.27003943;119.72740296;
333;0.99491243;0.99500256;0.99486467;-0.27840419;-120.27003943;119.72740296;
334;0.99491243;0.99500256;0.99486467;-0.27840419;-120.27003943;119.72740296;
335;0.99491243;0.99500256;0.99486467;-0.27840419;-120.27003943;119.72740296;
336;0.99491243;0.99500256;0.99486467;-0.27840419;-120.27003943;119.72740296;
337;0.99491243;0.99500256;0.99486467;-0.27840419;-120.27003943;119.72740296;
338;0.99491243;0.99500256;0.99486467;-0.27840419;-120.27003943;119.72740296;
339;0.99491243;0.99500256;0.99486467;-0.27840419;-120.27003943;119.72740296;
340;0.99491243;0.99500256;0.99486467;-0.27840419;-120.27003943;119.72740296;
341;0.99491243;0.99500256;0.99486467;-0.27840419;-120.27003943;119.72740296;
342;0.99491243;0.99500256;0.99486467;-0.27840419;-120.27003943;119.72740296;
